timestamp,location,energy_consumption,temperature
2023-01-02 11:00:00,Commercial,230.39696080755968,25.34550805346533
2023-01-02 12:00:00,Industrial,183.82699942789537,31.78027206319604
2023-01-02 13:00:00,Industrial,356.7761826855539,29.58691068659545
2023-01-02 14:00:00,Residential,143.50570911713922,22.387201412232777
2023-01-02 15:00:00,Industrial,409.5268529322677,28.06865375005258
2023-01-02 16:00:00,Residential,411.3667223453623,26.538218157967584
2023-01-02 17:00:00,Industrial,236.86764690776923,17.521052179048137
2023-01-02 18:00:00,Industrial,177.59660490934144,19.69717385997201
2023-01-02 19:00:00,Residential,177.74518171582093,21.822446254286287
2023-01-02 20:00:00,Residential,267.0310957982946,18.90966812727006
2023-01-02 21:00:00,Industrial,373.8106511372114,18.00267691660051
2023-01-02 22:00:00,Commercial,211.49091094723644,16.16395540260574
2023-01-02 23:00:00,Residential,324.51950545598817,32.4620513121786
2023-01-03 00:00:00,Commercial,222.11800726216745,20.77886835929707
2023-01-03 01:00:00,Commercial,187.0354351181225,20.80641207867132
2023-01-03 02:00:00,Commercial,61.18678216210737,19.12456274860311
2023-01-03 03:00:00,Residential,51.761347580925786,24.507947437277657
2023-01-03 04:00:00,Commercial,152.243455024402,25.28483935844745
2023-01-03 05:00:00,Residential,232.882829060448,19.1656271725016
2023-01-03 06:00:00,Commercial,433.0675253129271,27.17140675727301
2023-01-03 07:00:00,Industrial,409.3179093186914,29.45999919187498
2023-01-03 08:00:00,Industrial,170.22436816459543,22.47680171930904
2023-01-03 09:00:00,Residential,160.0431993429347,26.70903393714877
2023-01-03 10:00:00,Industrial,152.29493198151235,25.046038103288925
2023-01-03 11:00:00,Industrial,202.65680323799012,18.910967967122044
2023-01-03 12:00:00,Commercial,274.1894238027584,29.60021977549156
2023-01-03 13:00:00,Residential,247.40049741420896,31.029060556480943
2023-01-03 14:00:00,Commercial,148.22293945167218,27.975862311743352
2023-01-03 15:00:00,Commercial,108.70313447462811,21.477920555421026
2023-01-03 16:00:00,Commercial,55.66001561878792,33.53584988818602
2023-01-03 17:00:00,Commercial,119.28345739992672,24.107167759902488
2023-01-03 18:00:00,Commercial,367.4103665873532,20.31756970770196
2023-01-03 19:00:00,Commercial,159.63735620551233,23.16469241643913
2023-01-03 20:00:00,Commercial,260.87081455467944,28.8415018381642
2023-01-03 21:00:00,Residential,316.08551701546014,31.918635713184983
2023-01-03 22:00:00,Industrial,449.0784062742232,22.13150998565745
2023-01-03 23:00:00,Commercial,449.9847942770388,19.65248892018749
2023-01-04 00:00:00,Commercial,385.5801801566116,27.52986263670409
2023-01-04 01:00:00,Commercial,65.82064642182564,33.424302002125714
2023-01-04 02:00:00,Commercial,308.7816885884367,18.665867271188432
2023-01-04 03:00:00,Commercial,403.96256187417794,31.06038764598733
2023-01-04 04:00:00,Commercial,57.77962014351344,24.532143629749683
2023-01-04 05:00:00,Industrial,297.35807614546025,30.990250079241832
2023-01-04 06:00:00,Industrial,435.9938656037132,25.110822995465817
2023-01-04 07:00:00,Commercial,263.3459341290201,22.546555486044387
2023-01-04 08:00:00,Industrial,51.84779130385181,28.93482000419301
2023-01-04 09:00:00,Residential,54.95601125102336,33.01254589189794
2023-01-04 10:00:00,Commercial,237.4862168361877,21.40503460740362
2023-01-04 11:00:00,Residential,119.75390033753956,24.21496269988744
2023-01-04 12:00:00,Residential,349.0027956919668,19.58801253393045
2023-01-04 13:00:00,Commercial,368.9596692077693,18.66818927234701
2023-01-04 14:00:00,Industrial,130.04590795728285,30.557802847843504
2023-01-04 15:00:00,Residential,449.8399798360182,19.01328233376885
2023-01-04 16:00:00,Commercial,248.85853024051664,30.866363426689
2023-01-04 17:00:00,Residential,114.28065841636568,23.58434103680529
2023-01-04 18:00:00,Residential,393.913219131228,34.90097446815432
2023-01-04 19:00:00,Residential,405.48852500754776,18.946828363825784
2023-01-04 20:00:00,Residential,337.68296269945586,16.85955985025652
2023-01-04 21:00:00,Industrial,434.0594989411489,16.50866139206991
2023-01-04 22:00:00,Residential,381.81783741380207,31.70836009448401
2023-01-04 23:00:00,Residential,446.9925817521458,23.755526221166868
2023-01-05 00:00:00,Residential,245.24962181846576,15.062486992947433
2023-01-05 01:00:00,Industrial,386.4187076447491,32.49542725006672
2023-01-05 02:00:00,Residential,499.88820354307,32.53842013820609
2023-01-05 03:00:00,Residential,376.2190388838287,31.12833348037582
2023-01-05 04:00:00,Industrial,101.38270110670948,19.96636966049685
2023-01-05 05:00:00,Industrial,283.2434250931324,22.45505440134346
2023-01-05 06:00:00,Industrial,314.30650605936256,29.898524503909677
2023-01-05 07:00:00,Residential,128.39480378212596,24.787062508151703
2023-01-05 08:00:00,Industrial,483.3012353801169,18.07653153447105
2023-01-05 09:00:00,Industrial,129.01089993557733,19.85596529055345
2023-01-05 10:00:00,Residential,129.90106387095022,34.451790735031146
2023-01-05 11:00:00,Industrial,461.8252120885497,18.02026234854213
2023-01-05 12:00:00,Residential,259.342444904752,29.52161513356377
2023-01-05 13:00:00,Commercial,78.43472567353228,24.56036613319078
2023-01-05 14:00:00,Industrial,319.1843749723379,29.972033191043195
2023-01-05 15:00:00,Commercial,320.8218568848715,28.222264822887865
2023-01-05 16:00:00,Residential,79.02534140895281,23.78334381108652
2023-01-05 17:00:00,Industrial,487.6351230351479,22.078216493661344
2023-01-05 18:00:00,Residential,294.813484382559,30.08718508712251
2023-01-05 19:00:00,Commercial,301.9080749808939,21.46282412519653
2023-01-05 20:00:00,Residential,284.0519365260775,30.755429601771368
2023-01-05 21:00:00,Industrial,324.829300840079,28.59686132664904
2023-01-05 22:00:00,Industrial,168.9348887481897,26.55338340466338
2023-01-05 23:00:00,Commercial,179.25860658867836,22.37601769804595
2023-01-06 00:00:00,Residential,280.10259040825974,19.1016271553275
2023-01-06 01:00:00,Industrial,413.0086346436108,29.208396024813275
2023-01-06 02:00:00,Commercial,72.43905942238048,16.82698454341162
2023-01-06 03:00:00,Industrial,321.5318954991107,34.410845123115195
2023-01-06 04:00:00,Industrial,413.0501641278413,34.574958292309745
2023-01-06 05:00:00,Residential,120.61277241675222,17.604452319162775
2023-01-06 06:00:00,Industrial,56.76014389125484,17.078706459446046
2023-01-06 07:00:00,Residential,190.7209828136561,23.2543345416606
2023-01-06 08:00:00,Industrial,314.6646680283192,34.27366544521004
2023-01-06 09:00:00,Commercial,112.22742803213649,23.00621798462226
2023-01-06 10:00:00,Industrial,241.7550669376185,22.276042168646697
2023-01-06 11:00:00,Residential,298.54467381842505,29.071701179975424
2023-01-06 12:00:00,Residential,319.4973926407927,18.574624731904542
2023-01-06 13:00:00,Commercial,173.48527445016882,22.26646967147503
2023-01-06 14:00:00,Industrial,230.01333619383112,20.826148925489758
2023-01-06 15:00:00,Industrial,400.25265308040144,27.030692452612524
2023-01-06 16:00:00,Commercial,473.5466123543085,18.25505772428328
2023-01-06 17:00:00,Industrial,437.84614900321577,25.974025112124725
2023-01-06 18:00:00,Industrial,303.9275757800443,32.1509317987369
2023-01-06 19:00:00,Residential,234.63176132477597,25.28341093415204
2023-01-06 20:00:00,Industrial,199.8304764671382,28.669932341961704
2023-01-06 21:00:00,Industrial,106.23045473780812,16.50496035355866
2023-01-06 22:00:00,Commercial,97.94806124725083,23.980111584940857
2023-01-06 23:00:00,Commercial,359.760931211146,16.89786334871704
2023-01-07 00:00:00,Residential,166.90748727702217,26.989233515733137
2023-01-07 01:00:00,Industrial,164.59775889460104,20.621087423476368
2023-01-07 02:00:00,Industrial,499.1877745150035,20.74531661983496
2023-01-07 03:00:00,Industrial,134.56668104320795,16.535334742899614
2023-01-07 04:00:00,Residential,116.62689176997334,21.20475722881469
2023-01-07 05:00:00,Residential,94.40835249196428,25.133543542141947
2023-01-07 06:00:00,Commercial,310.9124053250583,26.69320206343523
2023-01-07 07:00:00,Residential,332.53872170094564,16.333311025516466
2023-01-07 08:00:00,Industrial,214.35256681559687,28.029183714321405
2023-01-07 09:00:00,Industrial,290.9360009801605,24.77751521506989
2023-01-07 10:00:00,Residential,404.77978892521065,25.738160158284696
2023-01-07 11:00:00,Industrial,418.1468757447868,31.65593347535589
2023-01-07 12:00:00,Industrial,481.06043407204174,21.84452890609733
2023-01-07 13:00:00,Residential,420.9205936652936,18.48102222730069
2023-01-07 14:00:00,Residential,304.178646522842,26.03620351413908
2023-01-07 15:00:00,Industrial,130.8456346265807,33.900438350704775
2023-01-07 16:00:00,Industrial,94.89360096627908,25.357392383622624
2023-01-07 17:00:00,Industrial,74.53035045988665,31.63824348239013
2023-01-07 18:00:00,Commercial,349.93662430342266,30.14064108922066
2023-01-07 19:00:00,Commercial,413.3913149290969,25.36661574019663
2023-01-07 20:00:00,Commercial,278.90777780783554,27.95109555306845
2023-01-07 21:00:00,Residential,74.62137867513798,23.13360368193317
2023-01-07 22:00:00,Commercial,290.96175856610216,25.612573781943876
2023-01-07 23:00:00,Residential,471.0871676860477,25.14571510581269
2023-01-08 00:00:00,Residential,318.9259359196072,29.18220725915546
2023-01-08 01:00:00,Commercial,414.2423698082667,23.19962638712565
2023-01-08 02:00:00,Commercial,410.0686917762878,16.995342452442802
2023-01-08 03:00:00,Commercial,469.45809490129375,30.774190456272457
2023-01-08 04:00:00,Industrial,396.60294454244297,28.69706006656415
2023-01-08 05:00:00,Commercial,386.4652313058903,34.00246910914731
2023-01-08 06:00:00,Industrial,155.34619923678827,23.574323516957257
2023-01-08 07:00:00,Residential,76.96631989448665,16.564113138221895
2023-01-08 08:00:00,Industrial,282.91975927421345,17.43237972726486
2023-01-08 09:00:00,Commercial,105.99539357603985,30.46639086406156
2023-01-08 10:00:00,Residential,482.9881443250961,16.355145655572038
2023-01-08 11:00:00,Residential,180.4661431848629,33.156522898585706
2023-01-08 12:00:00,Residential,433.8248915229319,20.63300222590371
2023-01-08 13:00:00,Industrial,224.4310813411067,32.97758081158649
2023-01-08 14:00:00,Commercial,195.43741243581985,30.47013697601892
2023-01-08 15:00:00,Residential,470.8213575694795,32.4240207258338
2023-01-08 16:00:00,Residential,213.4951574388008,19.280793835399315
2023-01-08 17:00:00,Residential,225.6295588984114,26.913869916271366
2023-01-08 18:00:00,Industrial,97.74130082580912,16.87178264144845
2023-01-08 19:00:00,Industrial,351.7009993771292,19.04561535078752
2023-01-08 20:00:00,Commercial,179.97773651488106,21.19804454674537
2023-01-08 21:00:00,Industrial,313.52187552777826,29.816251830200464
2023-01-08 22:00:00,Residential,316.10826682394423,15.494287587769666
2023-01-08 23:00:00,Commercial,373.6398630180952,33.062345657442734
2023-01-09 00:00:00,Residential,385.35866877759855,16.416070274258434
2023-01-09 01:00:00,Residential,281.50359548069275,22.529803906892543
2023-01-09 02:00:00,Industrial,198.9463764215313,16.62179256657168
2023-01-09 03:00:00,Commercial,426.8529026756303,30.379356862067475
2023-01-09 04:00:00,Industrial,189.4395422338181,17.826299468055137
2023-01-09 05:00:00,Industrial,278.37909251119913,32.69513820524915
2023-01-09 06:00:00,Commercial,230.5636624416776,25.60443973183052
2023-01-09 07:00:00,Residential,434.7852736863596,33.96945638910792
2023-01-09 08:00:00,Residential,244.36333901562296,20.807218256163907
2023-01-09 09:00:00,Commercial,223.74463497686796,24.086323037567823
2023-01-09 10:00:00,Residential,360.42066180393687,28.88493924659156
2023-01-09 11:00:00,Commercial,321.09849943764925,31.63826625141921
2023-01-09 12:00:00,Commercial,98.26107507313074,23.42714175491213
2023-01-09 13:00:00,Industrial,278.67596285478345,32.84865076654329
2023-01-09 14:00:00,Commercial,380.9652747499615,17.359744166487904
2023-01-09 15:00:00,Industrial,496.43364406611033,29.173694376201908
2023-01-09 16:00:00,Residential,333.1160752866436,21.96397964427321
2023-01-09 17:00:00,Residential,216.63187989859296,17.02670968265194
2023-01-09 18:00:00,Residential,151.7682199109533,22.73329113604008
2023-01-09 19:00:00,Residential,442.7736053689941,32.60431248971136
2023-01-09 20:00:00,Industrial,416.5543454510762,34.6106774257728
2023-01-09 21:00:00,Residential,155.2652693507232,22.85599714200965
2023-01-09 22:00:00,Commercial,140.28444056595805,32.7283277561275
2023-01-09 23:00:00,Commercial,371.811549565029,25.193088324837564
2023-01-10 00:00:00,Commercial,191.72842786344177,29.34030075327883
2023-01-10 01:00:00,Industrial,187.87945926288103,15.907428445476464
2023-01-10 02:00:00,Residential,118.53061118044486,26.146239439680468
2023-01-10 03:00:00,Residential,168.78898386942348,16.403238724219808
2023-01-10 04:00:00,Residential,242.3784009166923,20.372359141875982
2023-01-10 05:00:00,Industrial,379.777251772587,26.336286517373573
2023-01-10 06:00:00,Commercial,201.33864248618735,31.14327532843361
2023-01-10 07:00:00,Commercial,197.8719527659292,26.21787287607821
2023-01-10 08:00:00,Residential,178.2109636485961,33.7238308223042
2023-01-10 09:00:00,Commercial,265.22765037996936,31.206650151516712
2023-01-10 10:00:00,Commercial,131.2865140735919,18.12480292210205
2023-01-10 11:00:00,Industrial,268.5338303144565,22.779169712558748
2023-01-10 12:00:00,Industrial,366.8790002876104,28.369708546135577
2023-01-10 13:00:00,Industrial,63.40572681467998,33.7681206321858
2023-01-10 14:00:00,Industrial,54.40072113759284,34.75431737489342
2023-01-10 15:00:00,Residential,83.80530956952916,30.263728759256143
2023-01-10 16:00:00,Industrial,291.04702777765044,26.47538611158728
2023-01-10 17:00:00,Commercial,434.5047874334316,30.13219379475984
2023-01-10 18:00:00,Residential,52.19800970911337,20.464728389278957
2023-01-10 19:00:00,Commercial,471.4975870631064,20.67206054519265
2023-01-10 20:00:00,Commercial,97.82533020674111,28.086986923246464
2023-01-10 21:00:00,Commercial,428.8925876262018,32.436711527998206
2023-01-10 22:00:00,Industrial,267.28464424232607,34.39618978352708
2023-01-10 23:00:00,Industrial,346.7108242754798,21.826692016624364
2023-01-11 00:00:00,Residential,279.8073430012321,30.931072462026407
2023-01-11 01:00:00,Residential,264.6717013307096,32.03061610574987
2023-01-11 02:00:00,Industrial,425.7047427639762,27.46346486062785
2023-01-11 03:00:00,Commercial,390.1488708055173,21.95183764459526
2023-01-11 04:00:00,Residential,267.53100643535186,27.381771305476025
2023-01-11 05:00:00,Industrial,100.23616822822773,26.688978086230257
2023-01-11 06:00:00,Industrial,101.93133169148366,27.130510115929816
2023-01-11 07:00:00,Industrial,410.692757323584,27.38520427575443
2023-01-11 08:00:00,Commercial,288.22577960639006,31.9411638174339
2023-01-11 09:00:00,Industrial,266.7151130987132,18.401630265346608
2023-01-11 10:00:00,Industrial,356.25507861232177,22.34587895230336
2023-01-11 11:00:00,Industrial,436.4787125364172,26.72003454701423
2023-01-11 12:00:00,Industrial,332.99291498598734,20.66655477223253
2023-01-11 13:00:00,Residential,393.2815560559156,34.563062441680785
2023-01-11 14:00:00,Residential,394.37173585263065,20.263005192046585
2023-01-11 15:00:00,Industrial,210.3176519568316,24.392577612847305
2023-01-11 16:00:00,Commercial,173.33743803844806,32.54730091426137
2023-01-11 17:00:00,Residential,410.5238302288214,16.601273253204525
2023-01-11 18:00:00,Industrial,219.7304563029096,31.41376004188504
2023-01-11 19:00:00,Residential,456.50120293521735,26.4201673794934
2023-01-11 20:00:00,Residential,81.36081352855383,15.636040816393407
2023-01-11 21:00:00,Commercial,76.19788043390284,33.05825783933538
2023-01-11 22:00:00,Industrial,467.15187204563375,15.783936709114862
2023-01-11 23:00:00,Industrial,341.8047113816457,25.304355925425856
2023-01-12 00:00:00,Commercial,220.81971040174955,15.980624927313622
2023-01-12 01:00:00,Commercial,389.7771866672823,16.424001969489964
2023-01-12 02:00:00,Industrial,352.54706449713854,32.744086285157834
2023-01-12 03:00:00,Industrial,289.0404710688183,30.31651093924887
2023-01-12 04:00:00,Commercial,94.4930041981931,18.93882346489783
2023-01-12 05:00:00,Residential,415.48081428173816,27.409359464285075
2023-01-12 06:00:00,Residential,439.7104358062811,30.89359136862431
2023-01-12 07:00:00,Commercial,127.4759098486921,32.791812827337296
2023-01-12 08:00:00,Residential,432.73024338968,24.366138536782927
2023-01-12 09:00:00,Commercial,445.0312899574539,32.949997548024086
2023-01-12 10:00:00,Residential,297.2428755298322,25.15700145435123
2023-01-12 11:00:00,Residential,345.2805663002092,28.764560843553824
2023-01-12 12:00:00,Industrial,222.00679400652112,34.58058718850278
2023-01-12 13:00:00,Industrial,176.8062413791697,19.719035783890533
2023-01-12 14:00:00,Residential,374.89241612824014,18.37042552164956
2023-01-12 15:00:00,Residential,437.8438170571137,21.840376499557404
2023-01-12 16:00:00,Industrial,344.3348988300864,18.28798045440619
2023-01-12 17:00:00,Industrial,280.21577479094714,20.68325611409748
2023-01-12 18:00:00,Industrial,121.5161450798772,29.85970646741208
2023-01-12 19:00:00,Commercial,74.05642067216817,24.550480718425742
2023-01-12 20:00:00,Residential,250.5613056110359,22.50082588989804
2023-01-12 21:00:00,Industrial,72.20730366383957,22.37448010551586
2023-01-12 22:00:00,Residential,306.2005843582513,18.890599498001063
2023-01-12 23:00:00,Commercial,222.22813609299703,23.948229085739904
2023-01-13 00:00:00,Commercial,390.7351038568863,27.492711173763524
2023-01-13 01:00:00,Industrial,187.54182357628252,17.783096690364474
2023-01-13 02:00:00,Commercial,316.84221543534443,34.456257229404294
2023-01-13 03:00:00,Residential,291.9575847897952,23.86562352853467
2023-01-13 04:00:00,Industrial,52.12059148500852,33.9592183350279
2023-01-13 05:00:00,Residential,82.57522921893965,17.693178532483703
2023-01-13 06:00:00,Residential,180.66569561870924,30.344319063453604
2023-01-13 07:00:00,Commercial,447.0057864593443,27.3527610108709
2023-01-13 08:00:00,Commercial,116.15672970490036,31.40128239086741
2023-01-13 09:00:00,Commercial,369.9024487072437,27.013558459104104
2023-01-13 10:00:00,Commercial,488.0149547685293,34.25673266485612
2023-01-13 11:00:00,Commercial,405.75539871101984,27.538636618597156
2023-01-13 12:00:00,Industrial,159.32541275916978,30.692082506889363
2023-01-13 13:00:00,Residential,458.7643671858867,32.55163545066735
2023-01-13 14:00:00,Residential,91.89822042877552,29.291669424209203
2023-01-13 15:00:00,Residential,260.6638738418311,25.484733131263205
2023-01-13 16:00:00,Residential,449.3938584768862,20.456341575268407
2023-01-13 17:00:00,Commercial,338.5695691655914,32.089852267913386
2023-01-13 18:00:00,Residential,236.14005412746448,24.611565053773568
2023-01-13 19:00:00,Industrial,181.76579003172597,27.41416452670118
2023-01-13 20:00:00,Industrial,218.79473239325748,16.584530757618396
2023-01-13 21:00:00,Residential,279.0238014541788,24.947026462537
2023-01-13 22:00:00,Residential,193.5697684427633,28.9631528803969
2023-01-13 23:00:00,Industrial,486.03553793703486,26.6814381986754
2023-01-14 00:00:00,Industrial,469.8849438797653,23.971097120914106
2023-01-14 01:00:00,Commercial,441.80216069644433,19.468546334993384
2023-01-14 02:00:00,Industrial,239.82342598519404,21.19340400180319
2023-01-14 03:00:00,Commercial,361.085796200853,29.01248716324602
2023-01-14 04:00:00,Commercial,456.27318816618407,19.483813976787975
2023-01-14 05:00:00,Commercial,432.6932694555176,27.43453230617764
2023-01-14 06:00:00,Commercial,236.44715630909343,26.794752251124063
2023-01-14 07:00:00,Commercial,100.57372219501733,34.40834958773728
2023-01-14 08:00:00,Residential,84.03366372554726,16.215636849693396
2023-01-14 09:00:00,Industrial,309.6788203515662,17.16245214592123
2023-01-14 10:00:00,Commercial,339.1825708449192,25.121669312915134
2023-01-14 11:00:00,Industrial,432.4291720686608,25.54219650707269
2023-01-14 12:00:00,Industrial,181.631759153464,15.798553176103423
2023-01-14 13:00:00,Commercial,125.36172074751912,31.517108417189043
2023-01-14 14:00:00,Residential,220.55262493018972,24.894469962057915
2023-01-14 15:00:00,Commercial,209.10880563452375,21.932874932810577
2023-01-14 16:00:00,Residential,109.61102930803465,21.377075412297515
2023-01-14 17:00:00,Industrial,352.5271936309185,32.228143631083626
2023-01-14 18:00:00,Residential,278.9113733282192,18.93465732856361
2023-01-14 19:00:00,Residential,374.5052402516448,18.208354108652184
2023-01-14 20:00:00,Residential,208.71100407638065,19.26357058446566
2023-01-14 21:00:00,Industrial,196.565995209966,27.500450953039277
2023-01-14 22:00:00,Industrial,262.659133869735,31.218617112568182
2023-01-14 23:00:00,Residential,444.8333054278161,21.619573875763592
2023-01-15 00:00:00,Residential,68.12658803029115,18.469239962296257
2023-01-15 01:00:00,Commercial,412.1747677834125,19.18388335257241
2023-01-15 02:00:00,Residential,216.0444256959904,27.38367557035702
2023-01-15 03:00:00,Commercial,434.578561604815,19.9207045242846
2023-01-15 04:00:00,Residential,410.9913539761354,32.54560462702734
2023-01-15 05:00:00,Commercial,206.94256132823975,17.07782708828628
2023-01-15 06:00:00,Industrial,362.2444408947272,15.647370680110404
2023-01-15 07:00:00,Residential,121.83474054804806,16.767564919218078
2023-01-15 08:00:00,Residential,453.3266984737046,31.912862407726408
2023-01-15 09:00:00,Residential,232.02097900335923,28.02459039331322
2023-01-15 10:00:00,Residential,255.0315269098401,34.154892662345006
2023-01-15 11:00:00,Commercial,367.5915729666432,21.725930825395157
2023-01-15 12:00:00,Residential,419.3781065171829,19.253562560193988
2023-01-15 13:00:00,Industrial,156.35423449769434,26.239504786274985
2023-01-15 14:00:00,Industrial,347.60756294464795,25.75656558253497
2023-01-15 15:00:00,Residential,226.3991197501168,26.820479763906437
2023-01-15 16:00:00,Industrial,215.9163158017826,21.950677253206976
2023-01-15 17:00:00,Residential,360.5116207732946,15.117938800735736
2023-01-15 18:00:00,Residential,224.23247337017045,15.700633058812336
2023-01-15 19:00:00,Industrial,205.74882507398345,28.276529228450254
2023-01-15 20:00:00,Residential,426.1497836568091,25.46516096310963
2023-01-15 21:00:00,Industrial,95.57425572395286,31.42022519302547
2023-01-15 22:00:00,Commercial,354.1516802735948,21.008197175735937
2023-01-15 23:00:00,Residential,161.92642720578107,31.3094447446235
2023-01-16 00:00:00,Commercial,56.97420882178564,23.509828269030866
2023-01-16 01:00:00,Industrial,125.0439209927114,16.933967710926744
2023-01-16 02:00:00,Commercial,322.9976883991405,34.558231251813886
2023-01-16 03:00:00,Commercial,369.1072361686718,25.2387185829104
2023-01-16 04:00:00,Industrial,59.47600260034402,27.589570279246928
2023-01-16 05:00:00,Commercial,66.39144948577407,28.41594372979136
2023-01-16 06:00:00,Commercial,456.1439516793289,22.24824504453761
2023-01-16 07:00:00,Industrial,82.98761815117393,29.950566397242746
2023-01-16 08:00:00,Commercial,452.381971377457,32.40532930702034
2023-01-16 09:00:00,Industrial,152.6746611879076,22.74373952827717
2023-01-16 10:00:00,Commercial,383.00801007119577,28.14001773263097
2023-01-16 11:00:00,Industrial,189.37996202570545,30.14247647954419
2023-01-16 12:00:00,Industrial,436.43841152413273,18.802517953781624
2023-01-16 13:00:00,Commercial,365.204689440961,21.651921687919348
2023-01-16 14:00:00,Commercial,230.8160563707628,17.1759169276191
2023-01-16 15:00:00,Commercial,84.33610437833579,27.04416928496407
2023-01-16 16:00:00,Residential,379.7150827418632,31.01875391641712
2023-01-16 17:00:00,Residential,327.5981401843317,27.216773131698677
2023-01-16 18:00:00,Residential,51.310273025204935,18.59567661954088
2023-01-16 19:00:00,Industrial,54.2389351876004,25.92736982052275
2023-01-16 20:00:00,Commercial,413.95683793671225,31.698682970528196
2023-01-16 21:00:00,Industrial,166.72988246083423,21.05449592156438
2023-01-16 22:00:00,Residential,336.2601504776296,31.65303004505281
2023-01-16 23:00:00,Commercial,254.39648889436137,30.69246567539976
2023-01-17 00:00:00,Industrial,438.54350653479526,15.434816156733495
2023-01-17 01:00:00,Commercial,462.6325008961199,19.78909628171004
2023-01-17 02:00:00,Industrial,498.5634707054843,25.858848115954515
2023-01-17 03:00:00,Commercial,119.15786111326108,29.352347400385185
2023-01-17 04:00:00,Residential,438.333820913964,32.610610513056585
2023-01-17 05:00:00,Residential,169.7096195279608,27.820846365357887
2023-01-17 06:00:00,Commercial,315.86714370297847,22.606883424990784
2023-01-17 07:00:00,Industrial,277.5977752411449,18.692544134746303
2023-01-17 08:00:00,Residential,58.094659207574445,30.20071710924863
2023-01-17 09:00:00,Residential,469.74707595774265,19.135631186482403
2023-01-17 10:00:00,Residential,85.2471748171483,28.908610429365
2023-01-17 11:00:00,Commercial,359.69851373348115,18.624232347424147
2023-01-17 12:00:00,Commercial,403.2530762937179,16.821077006189288
2023-01-17 13:00:00,Industrial,407.8795320714579,20.02200447413069
2023-01-17 14:00:00,Industrial,110.97253351798015,20.698596110502287
2023-01-17 15:00:00,Industrial,251.40647772858745,27.9441826898982
2023-01-17 16:00:00,Commercial,423.2429916952909,18.21766735484118
2023-01-17 17:00:00,Commercial,186.2056446704396,33.60613825973776
2023-01-17 18:00:00,Industrial,260.4869039185986,26.08723372684547
2023-01-17 19:00:00,Industrial,172.7572517149306,24.81863461632931
2023-01-17 20:00:00,Commercial,258.59813804839587,23.693890286167356
2023-01-17 21:00:00,Industrial,449.527065166796,26.33202693900382
2023-01-17 22:00:00,Residential,254.80590396474625,15.448939343235644
2023-01-17 23:00:00,Commercial,300.1604076834442,34.801727491581644
2023-01-18 00:00:00,Industrial,231.7893274863876,26.15048752388532
2023-01-18 01:00:00,Commercial,257.05273244149646,15.703900042803555
2023-01-18 02:00:00,Residential,56.82838957088976,26.799552093992
2023-01-18 03:00:00,Commercial,177.6854794822052,23.741575165793577
2023-01-18 04:00:00,Commercial,246.461774783821,15.480753933328176
2023-01-18 05:00:00,Commercial,335.208639196728,33.48857504314946
2023-01-18 06:00:00,Commercial,252.52336874925143,15.211337441476267
